Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Parkinson disease,48/249,1.95021182293993e-72,1.2871398031403538e-70,0,0,151.91141068849302,25083.33697601109,COX7B;NDUFB8;NDUFA13;NDUFB6;UQCRB;NDUFB5;NDUFA12;NDUFB4;NDUFB3;ATP5MC2;ATP5MC3;UQCR11;COX7A2;UQCR10;COX6A1;COX7C;COX5A;UQCRH;TXN2;ATP5F1A;ATP5F1B;UQCRFS1;CYC1;NDUFV2;COX8A;ATP5PF;NDUFA8;XBP1;NDUFA7;NDUFA6;HSPA5;NDUFA5;NDUFA4;ATP5PB;NDUFA2;NDUFA1;NDUFC2;SDHC;COX6C;ATP5F1E;COX6B1;UQCRQ;DDIT3;CYCS;VDAC2;VDAC1;SLC25A5;SLC25A4
KEGG_2021_Human,Oxidative phosphorylation,41/133,2.4103916217769212e-70,7.95429235186384e-69,0,0,232.5483409610984,37277.77050430538,COX7B;NDUFB8;NDUFA13;NDUFB6;UQCRB;NDUFB5;NDUFA12;NDUFB4;NDUFB3;ATP5MC2;ATP5MC3;UQCR11;COX7A2;UQCR10;COX6A1;COX7C;COX5A;UQCRH;ATP5F1A;ATP5F1B;UQCRFS1;CYC1;NDUFV2;ATP5MG;ATP5MF;COX8A;ATP5PF;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA4;ATP5PB;NDUFA2;NDUFA1;NDUFC2;SDHC;COX6C;ATP5F1E;COX6B1;UQCRQ
KEGG_2021_Human,Prion disease,47/273,3.2124113610288412e-68,7.067304994263451e-67,0,0,127.99571349557522,19891.65569124693,COX7B;NDUFB8;NDUFA13;NDUFB6;UQCRB;NDUFB5;NDUFA12;NDUFB4;NDUFB3;ATP5MC2;ATP5MC3;UQCR11;COX7A2;UQCR10;COX6A1;COX7C;COX5A;UQCRH;ATP5F1A;ATP5F1B;UQCRFS1;CYC1;NDUFV2;COX8A;ATP5PF;NDUFA8;NDUFA7;NDUFA6;HSPA5;NDUFA5;NDUFA4;ATP5PB;NDUFA2;NDUFA1;NDUFC2;SDHC;COX6C;ATP5F1E;COX6B1;SOD1;UQCRQ;DDIT3;CYCS;VDAC2;VDAC1;SLC25A5;SLC25A4
KEGG_2021_Human,Diabetic cardiomyopathy,43/203,4.864086481819823e-66,8.025742695002705e-65,0,0,147.52135416666667,22185.550165094704,COX7B;NDUFB8;NDUFA13;NDUFB6;UQCRB;NDUFB5;NDUFA12;NDUFB4;NDUFB3;ATP5MC2;ATP5MC3;UQCR11;COX7A2;UQCR10;COX6A1;COX7C;COX5A;UQCRH;ATP5F1A;ATP5F1B;UQCRFS1;CYC1;NDUFV2;COX8A;ATP5PF;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA4;ATP5PB;NDUFA2;NDUFA1;NDUFC2;SDHC;COX6C;ATP5F1E;COX6B1;UQCRQ;VDAC2;VDAC1;SLC25A5;SLC25A4
KEGG_2021_Human,Huntington disease,46/306,1.1338668226502357e-63,1.4967042058983108e-62,0,0,105.40862470862471,15277.633777751607,COX7B;NDUFB8;NDUFA13;NDUFB6;UQCRB;NDUFB5;NDUFA12;NDUFB4;NDUFB3;ATP5MC2;ATP5MC3;UQCR11;COX7A2;UQCR10;COX6A1;COX7C;COX5A;UQCRH;ATP5F1A;ATP5F1B;UQCRFS1;CYC1;NDUFV2;COX8A;ATP5PF;NDUFA8;NDUFA7;GPX1;NDUFA6;NDUFA5;NDUFA4;ATP5PB;NDUFA2;NDUFA1;NDUFC2;SDHC;COX6C;ATP5F1E;COX6B1;SOD1;UQCRQ;CYCS;VDAC2;VDAC1;SLC25A5;SLC25A4
KEGG_2021_Human,Amyotrophic lateral sclerosis,46/364,5.48324017460956e-60,5.728524387082058e-59,0,0,85.92891175910044,11725.292973900578,COX7B;NDUFB8;NDUFA13;NDUFB6;UQCRB;NDUFB5;NDUFA12;NDUFB4;NDUFB3;ATP5MC2;ATP5MC3;UQCR11;COX7A2;UQCR10;COX6A1;COX7C;COX5A;UQCRH;ATP5F1A;ATP5F1B;UQCRFS1;CYC1;NDUFV2;COX8A;ATP5PF;NDUFA8;XBP1;NDUFA7;GPX1;NDUFA6;HSPA5;NDUFA5;NDUFA4;ATP5PB;NDUFA2;NDUFA1;NDUFC2;SDHC;COX6C;ATP5F1E;COX6B1;SOD1;UQCRQ;DDIT3;CYCS;VDAC1
KEGG_2021_Human,Pathways of neurodegeneration,49/475,6.075707683268849e-60,5.728524387082058e-59,0,0,74.74608763693271,10191.689377321123,COX7B;NDUFA13;NDUFA12;COX6A1;COX7C;UQCRFS1;COX8A;GPX1;NDUFC2;SDHC;COX6B1;DDIT3;VDAC2;VDAC1;SLC25A5;SLC25A4;NDUFB8;NDUFB6;UQCRB;NDUFB5;NDUFB4;NDUFB3;ATP5MC2;ATP5MC3;UQCR11;COX7A2;UQCR10;COX5A;UQCRH;ATP5F1A;ATP5F1B;CYC1;NDUFV2;ATP5PF;NDUFA8;XBP1;NDUFA7;NDUFA6;HSPA5;NDUFA5;NDUFA4;ATP5PB;NDUFA2;NDUFA1;COX6C;ATP5F1E;SOD1;UQCRQ;CYCS
KEGG_2021_Human,Alzheimer disease,46/369,1.062457888885389e-59,8.765277583304459e-59,0,0,84.57716483722676,11484.896912316402,COX7B;NDUFB8;NDUFA13;NDUFB6;UQCRB;NDUFB5;NDUFA12;NDUFB4;NDUFB3;ATP5MC2;ATP5MC3;UQCR11;COX7A2;UQCR10;COX6A1;COX7C;COX5A;UQCRH;ATP5F1A;ATP5F1B;UQCRFS1;CYC1;NDUFV2;COX8A;ATP5PF;NDUFA8;XBP1;NDUFA7;NDUFA6;NDUFA5;NDUFA4;ATP5PB;NDUFA2;NDUFA1;NDUFC2;SDHC;COX6C;ATP5F1E;COX6B1;UQCRQ;DDIT3;CYCS;VDAC2;VDAC1;SLC25A5;SLC25A4
KEGG_2021_Human,Thermogenesis,41/232,3.779781265403453e-59,2.771839594629199e-58,0,0,111.45356847616424,14993.052158348066,COX7B;NDUFB8;NDUFA13;NDUFB6;UQCRB;NDUFB5;NDUFA12;NDUFB4;NDUFB3;ATP5MC2;ATP5MC3;UQCR11;COX7A2;UQCR10;COX6A1;COX7C;COX5A;UQCRH;ATP5F1A;ATP5F1B;UQCRFS1;CYC1;NDUFV2;ATP5MG;ATP5MF;COX8A;ATP5PF;NDUFA8;NDUFA7;NDUFA6;NDUFA5;NDUFA4;ATP5PB;NDUFA2;NDUFA1;NDUFC2;SDHC;COX6C;ATP5F1E;COX6B1;UQCRQ
KEGG_2021_Human,Non-alcoholic fatty liver disease,35/155,5.362051628900705e-54,3.538954075074465e-53,0,0,131.25662878787878,16099.970685131062,COX7B;NDUFB8;NDUFA13;NDUFB6;UQCRB;NDUFB5;NDUFA12;NDUFB4;NDUFB3;UQCR11;COX7A2;UQCR10;COX6A1;COX7C;COX5A;UQCRH;UQCRFS1;CYC1;NDUFV2;COX8A;NDUFA8;XBP1;NDUFA7;NDUFA6;NDUFA5;NDUFA4;NDUFA2;NDUFA1;NDUFC2;SDHC;COX6C;COX6B1;UQCRQ;DDIT3;CYCS
